5.837290591934755,17.16041352528928
5.623762933360008,8.894871133084818
8.686040423381533,13.63295856312882
6.792308595432223,12.283091576606717
5.447085254272561,7.315503687183809
8.248264652050596,12.217328123740597
7.360465002303162,4.515900186924523
8.598919418309233,12.01988270290048
6.217451299010564,6.276056079326378
4.7910052609598,3.643858667515067
5.549879890177987,3.2487571342917683
13.97106498984972,15.689079351459853
6.12753913677097,3.1769409487196114
8.661525140510667,7.622967590108386
5.570930526356221,0.8262525069487304
5.386810129402235,3.221953080777628
6.713744058761556,5.473604595351032
5.565732834810926,0.5711059141766756
5.937480587136761,3.9127635385022304
7.159995654887351,5.434985552415189
6.496886700823306,2.7745912239367816
20.357679550052502,21.60350428192902
5.942916120370652,4.097559957728854
6.673436855289413,5.295199480796271
5.503580689612277,3.5065007225151876
19.11668031227531,23.017305506612292
12.61636553445299,13.736683343735848
10.989544753894846,6.7748843975931266
13.48596523954158,14.298981013436048
21.99080553630445,24.33309502743946
5.319531224799582,-1.2431163554378524
6.613966957738426,6.109492270661497
9.129185476140137,12.265493349116158
5.73699226776429,1.9907294677815064
8.421492203280243,6.97395837063458
8.202483627518179,4.677031202853894
8.496757807410626,3.770853851105432
5.838009143238669,3.4192002978834948
12.39492209385221,9.959849167375802
6.783111152511349,5.894074222346401
5.402066827034885,0.3573056863052385
6.93886070969472,3.634287475740048
11.761167153016798,5.230378360906097
5.5114715542211705,2.638188058763543
7.454652886601485,7.1714107060642025
6.822395259262528,1.1453642185984108
5.224640748759451,4.6772627928020984
6.145335020957023,1.6019537945014992
11.33569240005142,8.367836074690116
5.374042238531646,0.6741666535774345
7.967940581072219,7.140501861142929
5.366120351664287,1.9698250378356297
7.459432127991873,4.337937950260526
7.797721148363653,4.566889106060275
6.0739313353778535,1.4698405690026939
6.120067491196998,-1.3879679224735195
6.6934697025403125,2.9119223465706403
6.092746218801843,4.394819182053129
8.92163529275416,3.748396685930457
9.052718040786363,5.698328444354291
8.94702241471752,5.212969504211926
4.727725244861002,-0.4864165387583915
21.138849239165886,18.32344484515906
14.732701491023546,12.066027440873007
18.99504482324003,17.291946275120242
6.955830230867666,4.392591233701783
8.45571518642441,5.539868849875319
9.93631371495534,8.221506353201484
5.833233010167372,1.5150443684076993
20.760345871283153,21.419539817497455
10.633423156653263,6.330730611281181
7.073022016735396,4.472279673898344
5.737782088369627,0.9928843408572758
7.179097420205385,3.677133185246055
5.304512336014522,-2.524353213269815
6.727817001317566,0.6751410308000849
7.252794652147448,3.984232739434575
5.469025736015808,5.999356278554519
10.665912948620786,6.349339790092081
5.269569208052253,2.46808989180425
